vessel_length_m,detect_scene_row,detect_scene_column,scene_id,objectness_p,is_vessel_p,is_fishing_p,objectness_threshold
22.609848,10688,7186,570f8bf76cac1d94p,0.3991959,0.78096324,0.49028763,0.3
20.958443,8724,5160,570f8bf76cac1d94p,0.39825332,0.68403184,0.021355674,0.3
126.55221,18654,18686,570f8bf76cac1d94p,0.39790386,0.6587216,0.07237343,0.3
22.024834,8840,7046,570f8bf76cac1d94p,0.3976802,0.94122756,0.03223612,0.3
18.689966,6624,7694,570f8bf76cac1d94p,0.39503548,0.6771531,0.033817075,0.3
17.11857,5290,8958,570f8bf76cac1d94p,0.39461875,0.07131842,0.052751794,0.3
18.457232,9698,6768,570f8bf76cac1d94p,0.39437383,0.051393855,0.053604033,0.3
16.940596,6110,8172,570f8bf76cac1d94p,0.38862598,0.098857,0.07089372,0.3
20.012348,9666,6670,570f8bf76cac1d94p,0.3870553,0.09111317,0.054451264,0.3
107.20455,8126,28190,570f8bf76cac1d94p,0.38698614,0.56753695,0.05761764,0.3
16.241024,5252,8968,570f8bf76cac1d94p,0.38299435,0.07006179,0.05679588,0.3
128.41882,8562,24250,570f8bf76cac1d94p,0.3821352,0.7724077,0.04374316,0.3
16.202995,9808,5268,570f8bf76cac1d94p,0.38149807,0.0783175,0.05251638,0.3
18.727457,9702,6796,570f8bf76cac1d94p,0.38051718,0.057365976,0.051658493,0.3
17.80067,6084,8196,570f8bf76cac1d94p,0.3784781,0.0911665,0.052728035,0.3
18.083076,6080,8194,570f8bf76cac1d94p,0.3777143,0.10861087,0.05357827,0.3
16.977558,6092,8190,570f8bf76cac1d94p,0.3766489,0.07202893,0.057306714,0.3
19.676376,8954,6758,570f8bf76cac1d94p,0.3764281,0.22588822,0.043313988,0.3
16.896402,9168,6958,570f8bf76cac1d94p,0.37552997,0.065160245,0.057190377,0.3
16.061813,7514,5044,570f8bf76cac1d94p,0.37302488,0.061037134,0.052337494,0.3
47.84382,4044,21094,570f8bf76cac1d94p,0.371874,0.17898002,0.051020414,0.3
15.3075485,9818,5268,570f8bf76cac1d94p,0.37158749,0.10737272,0.047896847,0.3
20.62994,8954,6746,570f8bf76cac1d94p,0.36960393,0.11865602,0.05430985,0.3
17.470634,9704,6766,570f8bf76cac1d94p,0.36944586,0.05458173,0.055336528,0.3
28.335087,12182,6764,570f8bf76cac1d94p,0.36923215,0.8827957,0.024204155,0.3
16.254473,5298,8948,570f8bf76cac1d94p,0.36919528,0.071703486,0.05433537,0.3
17.419718,8066,7210,570f8bf76cac1d94p,0.36745536,0.10070222,0.05153111,0.3
27.333574,10170,7642,570f8bf76cac1d94p,0.36639908,0.5692684,0.08814424,0.3
16.873245,5290,8950,570f8bf76cac1d94p,0.36526117,0.056625955,0.051591836,0.3
17.292967,6950,7618,570f8bf76cac1d94p,0.36489403,0.13936484,0.048712574,0.3
21.708334,8832,5342,570f8bf76cac1d94p,0.36303836,0.82467484,0.019848458,0.3
21.160662,5510,7794,570f8bf76cac1d94p,0.3591915,0.88924974,0.11797218,0.3
17.219837,6958,7630,570f8bf76cac1d94p,0.3591596,0.086393744,0.0508731,0.3
32.904236,11088,5316,570f8bf76cac1d94p,0.35905564,0.85539234,0.018798577,0.3
17.459967,8060,7230,570f8bf76cac1d94p,0.35896784,0.061604943,0.051494762,0.3
21.516281,9520,5646,570f8bf76cac1d94p,0.3587014,0.8716019,0.016071504,0.3
15.9627075,9824,5268,570f8bf76cac1d94p,0.35863414,0.10977223,0.049039338,0.3
40.188198,8300,6544,570f8bf76cac1d94p,0.35666546,0.8736496,0.020075548,0.3
19.749182,9434,5820,570f8bf76cac1d94p,0.35410428,0.13361001,0.04842012,0.3
20.993967,4420,8686,570f8bf76cac1d94p,0.3534199,0.7640366,0.079787865,0.3
16.821129,8070,7228,570f8bf76cac1d94p,0.35339502,0.113496505,0.053771324,0.3
19.330372,6658,7880,570f8bf76cac1d94p,0.3514042,0.12514336,0.050359327,0.3
18.561226,9666,6676,570f8bf76cac1d94p,0.35080752,0.06456863,0.05247521,0.3
88.91483,4600,21340,570f8bf76cac1d94p,0.35053307,0.49368778,0.049185757,0.3
18.128372,8054,7224,570f8bf76cac1d94p,0.35032073,0.057822693,0.055218533,0.3
16.358831,5284,8970,570f8bf76cac1d94p,0.34844667,0.10260677,0.050303955,0.3
27.69973,15546,24416,570f8bf76cac1d94p,0.3480035,0.7124145,0.23109959,0.3
32.900005,11766,6778,570f8bf76cac1d94p,0.3474908,0.9383995,0.020957274,0.3
19.462093,8752,6940,570f8bf76cac1d94p,0.34745705,0.6987736,0.053426545,0.3
24.042368,6766,7740,570f8bf76cac1d94p,0.34645963,0.8963693,0.017526628,0.3
17.557192,8068,7232,570f8bf76cac1d94p,0.34640425,0.080747694,0.05151274,0.3
29.256428,8712,8450,570f8bf76cac1d94p,0.3456648,0.9030901,0.10265434,0.3
71.75348,16668,12886,570f8bf76cac1d94p,0.3453133,0.8542683,0.11624586,0.3
18.047005,5998,8296,570f8bf76cac1d94p,0.3425365,0.17197,0.05019506,0.3
15.96859,9830,5260,570f8bf76cac1d94p,0.3423783,0.1297855,0.047957584,0.3
20.386019,9672,7454,570f8bf76cac1d94p,0.3423666,0.89570093,0.033852253,0.3
33.841866,8492,6162,570f8bf76cac1d94p,0.33917448,0.8878135,0.01763622,0.3
18.412342,8072,7206,570f8bf76cac1d94p,0.33907017,0.11435041,0.05022955,0.3
17.48133,6082,8188,570f8bf76cac1d94p,0.33898586,0.08074557,0.056246355,0.3
16.57473,6616,8376,570f8bf76cac1d94p,0.33781743,0.07777696,0.05398756,0.3
18.254568,6622,8378,570f8bf76cac1d94p,0.3375876,0.07198754,0.05280306,0.3
36.727177,10860,6288,570f8bf76cac1d94p,0.3374662,0.91591656,0.014998891,0.3
22.940807,8868,6932,570f8bf76cac1d94p,0.33741376,0.8908747,0.027995916,0.3
18.28663,6656,7872,570f8bf76cac1d94p,0.33685073,0.08490051,0.056917347,0.3
18.346426,6664,7886,570f8bf76cac1d94p,0.33453318,0.067269325,0.051178794,0.3
18.632332,17920,19036,570f8bf76cac1d94p,0.3332541,0.9423458,0.7170924,0.3
16.770573,6604,8366,570f8bf76cac1d94p,0.3328182,0.09361744,0.0526884,0.3
16.699547,7526,5060,570f8bf76cac1d94p,0.332795,0.058647584,0.05302782,0.3
17.37459,6622,8370,570f8bf76cac1d94p,0.33046737,0.056917127,0.056416355,0.3
17.232038,6596,8372,570f8bf76cac1d94p,0.33026952,0.07905025,0.053121984,0.3
17.168596,9600,5502,570f8bf76cac1d94p,0.32963923,0.46174365,0.03273437,0.3
23.573256,8572,5852,570f8bf76cac1d94p,0.32813632,0.90796673,0.06127806,0.3
48.429405,19114,21528,570f8bf76cac1d94p,0.3274275,0.6056398,0.08168183,0.3
17.807228,6626,8364,570f8bf76cac1d94p,0.3270672,0.12351924,0.057245396,0.3
16.234064,6602,8374,570f8bf76cac1d94p,0.3267004,0.0942899,0.05166742,0.3
18.43938,6374,7850,570f8bf76cac1d94p,0.32614118,0.1521453,0.04937893,0.3
19.133633,6386,7864,570f8bf76cac1d94p,0.32569662,0.18577929,0.049503896,0.3
16.60898,9804,5262,570f8bf76cac1d94p,0.3244505,0.058073543,0.05424822,0.3
17.037853,8078,7216,570f8bf76cac1d94p,0.32371438,0.122259274,0.05044309,0.3
18.298635,8058,7220,570f8bf76cac1d94p,0.32346174,0.049301997,0.053564794,0.3
18.768238,8954,6766,570f8bf76cac1d94p,0.32204682,0.12901798,0.051859964,0.3
21.977722,7328,6036,570f8bf76cac1d94p,0.3214816,0.34538227,0.04026946,0.3
17.705338,8064,7224,570f8bf76cac1d94p,0.32131192,0.057518657,0.053490702,0.3
19.98379,11714,6658,570f8bf76cac1d94p,0.3197211,0.94808054,0.0880846,0.3
27.046925,10686,6824,570f8bf76cac1d94p,0.31934568,0.9354858,0.02068522,0.3
36.12644,17030,22216,570f8bf76cac1d94p,0.3188196,0.9120615,0.173915,0.3
18.879612,10994,4300,570f8bf76cac1d94p,0.31835094,0.83047587,0.02835205,0.3
18.482826,6376,7856,570f8bf76cac1d94p,0.315429,0.15454757,0.049514424,0.3
16.43256,5234,8962,570f8bf76cac1d94p,0.3125432,0.06934427,0.0546175,0.3
16.450924,6672,7880,570f8bf76cac1d94p,0.311566,0.07213904,0.058439817,0.3
16.693844,6956,7626,570f8bf76cac1d94p,0.31110874,0.07322352,0.052493066,0.3
20.22844,11718,6702,570f8bf76cac1d94p,0.31105462,0.9543297,0.059356473,0.3
19.470158,4392,8696,570f8bf76cac1d94p,0.3104182,0.84936804,0.039406147,0.3
21.962952,10988,4684,570f8bf76cac1d94p,0.30937183,0.9474511,0.04561292,0.3
19.706799,12548,5730,570f8bf76cac1d94p,0.30919558,0.6610474,0.034572955,0.3
28.311424,8222,4766,570f8bf76cac1d94p,0.307961,0.37491694,0.05271993,0.3
24.653782,9654,3946,570f8bf76cac1d94p,0.3077005,0.59190714,0.026580652,0.3
18.765213,6380,7856,570f8bf76cac1d94p,0.3073812,0.08824858,0.052963093,0.3
92.22488,5152,22778,570f8bf76cac1d94p,0.3062938,0.6594434,0.050386604,0.3
79.94579,5160,22790,570f8bf76cac1d94p,0.30549592,0.78127444,0.04194795,0.3
17.18774,6096,8184,570f8bf76cac1d94p,0.30444273,0.061220247,0.054134108,0.3
24.797564,8400,5962,570f8bf76cac1d94p,0.3034498,0.8863938,0.020391297,0.3
18.348215,6006,8268,570f8bf76cac1d94p,0.30298075,0.12815559,0.053276137,0.3
28.293173,14232,5186,570f8bf76cac1d94p,0.30212715,0.4944939,0.053412825,0.3
19.052715,8850,7064,570f8bf76cac1d94p,0.30123267,0.90188825,0.03305742,0.3
25.34571,7820,6344,570f8bf76cac1d94p,0.300627,0.40946782,0.052175846,0.3
