vessel_length_m,detect_scene_row,detect_scene_column,scene_id,objectness_p,is_vessel_p,is_fishing_p,objectness_threshold
30.919943,10134,15712,8e8df9a7440c1243p,0.6562234,0.21707372,0.05181086,0.3
39.519943,6096,14218,8e8df9a7440c1243p,0.65504533,0.12422116,0.05750994,0.3
41.50077,9760,14970,8e8df9a7440c1243p,0.6514845,0.061505586,0.05232131,0.3
36.522835,7524,13368,8e8df9a7440c1243p,0.65048224,0.056982893,0.053189173,0.3
32.7548,10358,15674,8e8df9a7440c1243p,0.6500582,0.095848925,0.0581913,0.3
43.003506,9930,14906,8e8df9a7440c1243p,0.6466316,0.061765574,0.052088365,0.3
40.575214,9802,14042,8e8df9a7440c1243p,0.6442267,0.060521964,0.053188395,0.3
38.996845,7484,13500,8e8df9a7440c1243p,0.6374325,0.057756994,0.052491393,0.3
45.1508,10184,11314,8e8df9a7440c1243p,0.6355155,0.4419741,0.12458085,0.3
35.510414,10672,14560,8e8df9a7440c1243p,0.62219787,0.48708808,0.056078307,0.3
28.51255,10180,15700,8e8df9a7440c1243p,0.6213935,0.12902203,0.050348107,0.3
38.47859,7070,13238,8e8df9a7440c1243p,0.62007123,0.08052339,0.05291555,0.3
37.483746,7202,13476,8e8df9a7440c1243p,0.61887395,0.055178426,0.051688876,0.3
35.11982,7772,13620,8e8df9a7440c1243p,0.6136213,0.7591541,0.05328228,0.3
41.29344,7742,13066,8e8df9a7440c1243p,0.6111645,0.0859523,0.056553848,0.3
25.51565,7230,14776,8e8df9a7440c1243p,0.60548985,0.10654846,0.06709188,0.3
55.33378,5262,15564,8e8df9a7440c1243p,0.60493416,0.8105548,0.031010235,0.3
42.08584,7726,13982,8e8df9a7440c1243p,0.60410976,0.2749709,0.08028259,0.3
36.29972,14608,19862,8e8df9a7440c1243p,0.6000129,0.75012356,0.029729445,0.3
38.49638,10276,15634,8e8df9a7440c1243p,0.5985445,0.05872789,0.05127354,0.3
36.97864,7324,13438,8e8df9a7440c1243p,0.59481996,0.060202565,0.053014778,0.3
40.194496,14098,15230,8e8df9a7440c1243p,0.5873736,0.13832656,0.050215628,0.3
43.888855,5182,14852,8e8df9a7440c1243p,0.5823339,0.8651024,0.02443828,0.3
35.39203,11016,14632,8e8df9a7440c1243p,0.578899,0.3927985,0.052831147,0.3
31.335522,5876,15068,8e8df9a7440c1243p,0.5783137,0.2619725,0.060001053,0.3
41.780594,4796,15350,8e8df9a7440c1243p,0.5778336,0.0856097,0.051134113,0.3
29.145958,15458,13702,8e8df9a7440c1243p,0.57353246,0.8743272,0.572982,0.3
49.55559,14892,14894,8e8df9a7440c1243p,0.57212853,0.12326338,0.050659377,0.3
31.825686,10542,14896,8e8df9a7440c1243p,0.57084143,0.7415196,0.08955513,0.3
116.44304,17536,12266,8e8df9a7440c1243p,0.57067287,0.89031065,0.054436013,0.3
30.01731,10182,15618,8e8df9a7440c1243p,0.5690455,0.21320371,0.053895645,0.3
47.040325,5174,14716,8e8df9a7440c1243p,0.5652797,0.94862866,0.014777364,0.3
32.823082,10066,13880,8e8df9a7440c1243p,0.56497556,0.69995356,0.045936033,0.3
27.648254,10280,15758,8e8df9a7440c1243p,0.5589075,0.12371006,0.048703976,0.3
37.951565,10422,13852,8e8df9a7440c1243p,0.5557645,0.5528763,0.09434943,0.3
48.47311,10648,16238,8e8df9a7440c1243p,0.55359477,0.6195605,0.04704316,0.3
55.58752,13442,18526,8e8df9a7440c1243p,0.55188143,0.9112558,0.022910899,0.3
29.021742,12306,17210,8e8df9a7440c1243p,0.54898006,0.38058984,0.10385223,0.3
37.312946,10974,14578,8e8df9a7440c1243p,0.54862094,0.13765182,0.06317712,0.3
58.85931,4820,15140,8e8df9a7440c1243p,0.5414859,0.240989,0.052138496,0.3
40.592365,7280,13378,8e8df9a7440c1243p,0.53772,0.059201777,0.050993178,0.3
44.859116,9610,12638,8e8df9a7440c1243p,0.53646827,0.08940044,0.05062879,0.3
32.359062,10084,13792,8e8df9a7440c1243p,0.5360787,0.41933203,0.0440913,0.3
27.800629,15134,13066,8e8df9a7440c1243p,0.52866733,0.7161024,0.36354303,0.3
49.16391,20354,18954,8e8df9a7440c1243p,0.52180773,0.10810321,0.047960386,0.3
78.34988,5086,15028,8e8df9a7440c1243p,0.51501524,0.4704604,0.048105855,0.3
51.966095,10796,14614,8e8df9a7440c1243p,0.50898904,0.06660462,0.049137224,0.3
119.959145,16604,7700,8e8df9a7440c1243p,0.505214,0.842122,0.040348805,0.3
42.424255,10122,13798,8e8df9a7440c1243p,0.5044977,0.05903056,0.048608143,0.3
32.355022,20520,20606,8e8df9a7440c1243p,0.5016203,0.85134286,0.3877016,0.3
30.974346,20650,18978,8e8df9a7440c1243p,0.48964837,0.8934959,0.19159366,0.3
28.76518,5106,14730,8e8df9a7440c1243p,0.47924533,0.91861284,0.015532098,0.3
52.278824,15328,18488,8e8df9a7440c1243p,0.47599655,0.17365478,0.051913243,0.3
30.314064,5400,14882,8e8df9a7440c1243p,0.44791877,0.95056224,0.011178246,0.3
30.880442,7294,13646,8e8df9a7440c1243p,0.44391233,0.5997021,0.04968123,0.3
36.33492,3402,19320,8e8df9a7440c1243p,0.43780723,0.94355494,0.036505524,0.3
35.47654,13322,13520,8e8df9a7440c1243p,0.4264814,0.5665444,0.05576357,0.3
27.008205,11414,17502,8e8df9a7440c1243p,0.41241506,0.9603521,0.0064618224,0.3
57.696594,13358,13534,8e8df9a7440c1243p,0.40553322,0.12522888,0.047894783,0.3
30.146675,9564,20664,8e8df9a7440c1243p,0.3886292,0.95350975,0.011972747,0.3
27.121286,10124,16186,8e8df9a7440c1243p,0.37981626,0.41237178,0.059222165,0.3
49.688423,8716,16052,8e8df9a7440c1243p,0.3598906,0.8471179,0.016001629,0.3
31.291107,7264,13356,8e8df9a7440c1243p,0.3595518,0.6334226,0.040462084,0.3
43.26757,6226,15060,8e8df9a7440c1243p,0.35711825,0.90733683,0.016595468,0.3
97.54639,17802,11626,8e8df9a7440c1243p,0.35505038,0.7391302,0.05771819,0.3
30.264797,5416,14876,8e8df9a7440c1243p,0.35016823,0.94127303,0.011828073,0.3
34.839096,5020,25892,8e8df9a7440c1243p,0.34979823,0.8957729,0.01645099,0.3
112.30501,13514,15990,8e8df9a7440c1243p,0.3471483,0.78750825,0.050219163,0.3
32.768177,6698,15816,8e8df9a7440c1243p,0.34349173,0.94715536,0.009128658,0.3
51.40564,6254,15074,8e8df9a7440c1243p,0.33956337,0.9030349,0.014003963,0.3
26.727083,8632,16182,8e8df9a7440c1243p,0.33499467,0.94967043,0.00811743,0.3
40.890892,8188,17658,8e8df9a7440c1243p,0.3317907,0.93113434,0.009880214,0.3
29.03033,10268,15618,8e8df9a7440c1243p,0.3299698,0.4506536,0.03909084,0.3
33.015347,15514,23324,8e8df9a7440c1243p,0.32944646,0.94797176,0.008093278,0.3
34.518356,8708,16046,8e8df9a7440c1243p,0.3291626,0.85456884,0.017184213,0.3
54.040203,13358,13528,8e8df9a7440c1243p,0.321378,0.113780305,0.049176887,0.3
41.99734,10124,13788,8e8df9a7440c1243p,0.31512225,0.061851777,0.04896861,0.3
27.769245,10068,21638,8e8df9a7440c1243p,0.3144812,0.95894325,0.008541945,0.3
30.209179,6468,27256,8e8df9a7440c1243p,0.311526,0.9297818,0.009158193,0.3
27.705385,9294,20474,8e8df9a7440c1243p,0.30134982,0.92331016,0.008041234,0.3
