vessel_length_m,detect_scene_row,detect_scene_column,scene_id,objectness_p,is_vessel_p,is_fishing_p,objectness_threshold
44.15111,4744,18164,b5857d9d4719c304p,0.41239312,0.91598886,0.056204498,0.3
27.764866,5164,18690,b5857d9d4719c304p,0.41171458,0.89096606,0.11932645,0.3
24.18264,1640,23910,b5857d9d4719c304p,0.41087547,0.8343216,0.17487088,0.3
65.88399,5454,17698,b5857d9d4719c304p,0.40486118,0.75287044,0.05310923,0.3
26.386665,3022,24998,b5857d9d4719c304p,0.39987195,0.8721003,0.1233876,0.3
22.736668,1170,23440,b5857d9d4719c304p,0.39892733,0.9284216,0.08832525,0.3
86.64875,5084,4278,b5857d9d4719c304p,0.39827767,0.57302105,0.06439724,0.3
18.518692,6632,24226,b5857d9d4719c304p,0.3951856,0.9458646,0.1725629,0.3
25.37607,4090,22788,b5857d9d4719c304p,0.3943207,0.9317362,0.038270526,0.3
20.327633,6310,24688,b5857d9d4719c304p,0.39094517,0.85807234,0.2701651,0.3
26.120235,8702,25236,b5857d9d4719c304p,0.38374722,0.90744346,0.2790922,0.3
16.493908,11356,2910,b5857d9d4719c304p,0.3833496,0.93673295,0.785233,0.3
25.035297,7680,23486,b5857d9d4719c304p,0.382546,0.92775476,0.01960718,0.3
26.424492,3382,17760,b5857d9d4719c304p,0.37461874,0.89354277,0.054452002,0.3
30.124687,4808,17508,b5857d9d4719c304p,0.37357432,0.74646735,0.038727365,0.3
22.415874,1560,23826,b5857d9d4719c304p,0.36896956,0.88878566,0.16013125,0.3
24.996794,8386,22414,b5857d9d4719c304p,0.36645156,0.9415243,0.21674056,0.3
59.964165,12386,3294,b5857d9d4719c304p,0.36549732,0.6053259,0.12701349,0.3
23.003689,1626,22534,b5857d9d4719c304p,0.36513227,0.87323177,0.049986403,0.3
26.063148,4182,13878,b5857d9d4719c304p,0.36499265,0.93930763,0.14278293,0.3
19.678288,7324,23574,b5857d9d4719c304p,0.35691383,0.9325359,0.05797817,0.3
25.041393,2942,25224,b5857d9d4719c304p,0.35273886,0.7887056,0.082003236,0.3
21.449774,3808,22662,b5857d9d4719c304p,0.34727928,0.8783273,0.121563844,0.3
24.415943,4004,15364,b5857d9d4719c304p,0.346712,0.95086044,0.059130497,0.3
20.327394,5214,4130,b5857d9d4719c304p,0.34189832,0.9312327,0.76822054,0.3
46.49029,11058,13866,b5857d9d4719c304p,0.3418391,0.51946306,0.27012223,0.3
18.231304,3392,25366,b5857d9d4719c304p,0.33930257,0.8463791,0.1270263,0.3
24.494202,6058,16760,b5857d9d4719c304p,0.33479083,0.82534707,0.083399124,0.3
24.602463,2504,24966,b5857d9d4719c304p,0.33431852,0.7877777,0.1875414,0.3
20.358795,4616,7220,b5857d9d4719c304p,0.33103478,0.8766951,0.56225735,0.3
23.632675,2954,23380,b5857d9d4719c304p,0.32963035,0.8411272,0.07626301,0.3
20.63646,3202,17214,b5857d9d4719c304p,0.32952997,0.8990916,0.16966799,0.3
27.578503,3242,24472,b5857d9d4719c304p,0.32811207,0.8114025,0.051112786,0.3
35.762844,8964,23248,b5857d9d4719c304p,0.32732925,0.5273551,0.08177457,0.3
20.326328,4916,24562,b5857d9d4719c304p,0.32370916,0.88632214,0.03519682,0.3
20.59107,5256,21464,b5857d9d4719c304p,0.32231233,0.9445571,0.067106836,0.3
24.21855,2546,14278,b5857d9d4719c304p,0.3221808,0.93505204,0.015888939,0.3
19.744778,3244,17184,b5857d9d4719c304p,0.32201493,0.9383402,0.04725652,0.3
31.529274,1480,24334,b5857d9d4719c304p,0.3210783,0.9229348,0.02057877,0.3
23.177567,2264,21542,b5857d9d4719c304p,0.31938946,0.8224394,0.020469112,0.3
30.379477,7270,19984,b5857d9d4719c304p,0.31932932,0.8541083,0.032221608,0.3
20.693876,6790,21618,b5857d9d4719c304p,0.31884655,0.7923971,0.026661953,0.3
26.058876,1672,21832,b5857d9d4719c304p,0.317084,0.8700403,0.050378866,0.3
24.413605,2428,18260,b5857d9d4719c304p,0.31507555,0.7806748,0.09654831,0.3
57.255844,9940,16460,b5857d9d4719c304p,0.31339425,0.68221587,0.063097715,0.3
20.0242,6660,24204,b5857d9d4719c304p,0.31199563,0.7011449,0.05314666,0.3
21.83507,2414,24780,b5857d9d4719c304p,0.31195933,0.9016542,0.05494241,0.3
20.067062,5640,24686,b5857d9d4719c304p,0.3107064,0.862498,0.081834935,0.3
35.78707,12380,3290,b5857d9d4719c304p,0.31056842,0.82603544,0.3859472,0.3
41.71965,12392,3298,b5857d9d4719c304p,0.3104787,0.741012,0.37996215,0.3
23.001438,8682,25166,b5857d9d4719c304p,0.30940765,0.93308896,0.059284337,0.3
24.550611,6452,22090,b5857d9d4719c304p,0.30928844,0.2711543,0.039870717,0.3
27.91277,4040,16766,b5857d9d4719c304p,0.30913505,0.85669017,0.038796607,0.3
21.805069,2452,17524,b5857d9d4719c304p,0.306724,0.9462745,0.09128322,0.3
39.831356,2668,15878,b5857d9d4719c304p,0.30668342,0.79413426,0.03919886,0.3
21.334705,6470,21424,b5857d9d4719c304p,0.30586112,0.74784535,0.028840639,0.3
20.97406,2082,24054,b5857d9d4719c304p,0.3049537,0.9537132,0.028102484,0.3
25.454714,7326,23274,b5857d9d4719c304p,0.30370352,0.83102435,0.023953723,0.3
