vessel_length_m,detect_scene_row,detect_scene_column,scene_id,objectness_p,is_vessel_p,is_fishing_p,objectness_threshold
23.238562,15578,22018,9afdf1b6ba2e069ep,0.82513064,0.9349526,0.8629019,0.3
25.146355,12984,12612,9afdf1b6ba2e069ep,0.82498145,0.9126879,0.8676324,0.3
28.012217,8426,26690,9afdf1b6ba2e069ep,0.82457864,0.9378695,0.87780124,0.3
33.53224,14446,14856,9afdf1b6ba2e069ep,0.8204539,0.91583884,0.7210799,0.3
111.2486,12300,13090,9afdf1b6ba2e069ep,0.8197962,0.9508947,0.07250476,0.3
22.500097,11872,12092,9afdf1b6ba2e069ep,0.8176518,0.93857133,0.8996561,0.3
24.95157,11526,22848,9afdf1b6ba2e069ep,0.8172226,0.942258,0.89481735,0.3
35.93069,16922,11230,9afdf1b6ba2e069ep,0.8122693,0.91421825,0.78223544,0.3
21.625385,12204,17520,9afdf1b6ba2e069ep,0.8121251,0.90345323,0.84961045,0.3
31.183844,12312,7066,9afdf1b6ba2e069ep,0.81034434,0.8916493,0.76544356,0.3
32.792953,8070,27276,9afdf1b6ba2e069ep,0.81009746,0.9241095,0.8417948,0.3
30.683628,8078,26976,9afdf1b6ba2e069ep,0.8038731,0.9260372,0.849766,0.3
77.5642,9684,27096,9afdf1b6ba2e069ep,0.8024379,0.9371145,0.1563577,0.3
30.810575,11376,22964,9afdf1b6ba2e069ep,0.79974407,0.9084207,0.8030264,0.3
30.635563,14160,20314,9afdf1b6ba2e069ep,0.79966396,0.896039,0.797049,0.3
26.880533,14312,17698,9afdf1b6ba2e069ep,0.79750913,0.8932588,0.84702814,0.3
36.646076,11646,23860,9afdf1b6ba2e069ep,0.79273486,0.92686564,0.7796623,0.3
28.109718,6202,4058,9afdf1b6ba2e069ep,0.7918962,0.8973536,0.8389266,0.3
37.345844,11286,27488,9afdf1b6ba2e069ep,0.79122454,0.91315776,0.77246165,0.3
29.981632,18518,16248,9afdf1b6ba2e069ep,0.7845819,0.8201432,0.6971156,0.3
20.380766,5522,23210,9afdf1b6ba2e069ep,0.7813883,0.903859,0.774774,0.3
23.981392,7536,24856,9afdf1b6ba2e069ep,0.7811438,0.90940547,0.86041653,0.3
23.847157,11414,22266,9afdf1b6ba2e069ep,0.78008366,0.93047726,0.89144814,0.3
21.106464,14624,23176,9afdf1b6ba2e069ep,0.7795772,0.90418756,0.8729987,0.3
30.115137,15512,17466,9afdf1b6ba2e069ep,0.7782082,0.88265085,0.68932706,0.3
103.21567,9790,25936,9afdf1b6ba2e069ep,0.77683294,0.9456334,0.08523201,0.3
31.293926,7052,9606,9afdf1b6ba2e069ep,0.7763427,0.915082,0.4378277,0.3
22.968294,8998,25950,9afdf1b6ba2e069ep,0.7726897,0.90177333,0.8615696,0.3
79.88211,13076,21532,9afdf1b6ba2e069ep,0.7697728,0.9074182,0.121175565,0.3
74.84828,7180,9810,9afdf1b6ba2e069ep,0.7662186,0.9369887,0.08738612,0.3
36.6391,9800,18362,9afdf1b6ba2e069ep,0.76432085,0.8055543,0.4488928,0.3
23.301878,18704,14884,9afdf1b6ba2e069ep,0.75725055,0.9060998,0.8586878,0.3
116.59516,15462,21170,9afdf1b6ba2e069ep,0.757014,0.9370349,0.053286545,0.3
20.984783,11546,15866,9afdf1b6ba2e069ep,0.7529035,0.93273515,0.9039811,0.3
83.35308,12062,27322,9afdf1b6ba2e069ep,0.75217324,0.9287312,0.11115393,0.3
19.968472,15596,22336,9afdf1b6ba2e069ep,0.7497799,0.92844975,0.8894633,0.3
22.31334,7794,26592,9afdf1b6ba2e069ep,0.7493072,0.93054986,0.8840743,0.3
26.986654,9502,24632,9afdf1b6ba2e069ep,0.74887687,0.9149515,0.85129774,0.3
78.31882,13318,8132,9afdf1b6ba2e069ep,0.7462087,0.92938477,0.15449928,0.3
30.749416,7640,26116,9afdf1b6ba2e069ep,0.7416598,0.91333556,0.7735155,0.3
82.42377,12774,25314,9afdf1b6ba2e069ep,0.7377123,0.9271671,0.14220037,0.3
20.653763,12376,25828,9afdf1b6ba2e069ep,0.7360386,0.9208565,0.8445007,0.3
22.424454,10872,26758,9afdf1b6ba2e069ep,0.7358529,0.87299645,0.8216081,0.3
37.674355,9510,20644,9afdf1b6ba2e069ep,0.7340701,0.8766598,0.69166565,0.3
24.011097,10590,23720,9afdf1b6ba2e069ep,0.7329663,0.9277966,0.8660475,0.3
22.714653,15410,22412,9afdf1b6ba2e069ep,0.72827977,0.9179384,0.87375706,0.3
152.02226,17690,16218,9afdf1b6ba2e069ep,0.7263483,0.92321116,0.04449976,0.3
143.96223,9078,10468,9afdf1b6ba2e069ep,0.7245258,0.91047376,0.0497496,0.3
17.719193,15000,17374,9afdf1b6ba2e069ep,0.72099346,0.9004441,0.8400303,0.3
32.126633,13944,18566,9afdf1b6ba2e069ep,0.72084093,0.8273202,0.68068355,0.3
28.320627,5774,23006,9afdf1b6ba2e069ep,0.71314996,0.9324203,0.7391049,0.3
25.895199,7998,14472,9afdf1b6ba2e069ep,0.7084925,0.9107579,0.75826,0.3
20.80365,3528,6566,9afdf1b6ba2e069ep,0.70509934,0.90918165,0.7808008,0.3
73.4265,6428,7952,9afdf1b6ba2e069ep,0.7027175,0.9060849,0.14544743,0.3
104.40512,9262,23882,9afdf1b6ba2e069ep,0.7017781,0.8990075,0.07159384,0.3
21.21909,12682,27100,9afdf1b6ba2e069ep,0.6994113,0.9352098,0.8846685,0.3
21.809746,15406,22954,9afdf1b6ba2e069ep,0.6956696,0.92266715,0.8325194,0.3
27.122862,6000,28610,9afdf1b6ba2e069ep,0.6951885,0.89052093,0.73598075,0.3
80.02258,18514,17210,9afdf1b6ba2e069ep,0.6950867,0.9105964,0.09378143,0.3
152.59439,10988,22696,9afdf1b6ba2e069ep,0.69369453,0.8675879,0.05175037,0.3
26.648682,10682,23602,9afdf1b6ba2e069ep,0.6927731,0.8483441,0.645476,0.3
26.780376,20086,21950,9afdf1b6ba2e069ep,0.68999904,0.92545855,0.07815029,0.3
30.152756,6294,8488,9afdf1b6ba2e069ep,0.6873076,0.9220192,0.07967499,0.3
22.12861,19166,23042,9afdf1b6ba2e069ep,0.68729556,0.88944894,0.28100282,0.3
23.6105,11748,21670,9afdf1b6ba2e069ep,0.6854982,0.91703206,0.8682747,0.3
23.629763,6902,28166,9afdf1b6ba2e069ep,0.68383545,0.9074699,0.84216946,0.3
31.015825,2326,4732,9afdf1b6ba2e069ep,0.68177575,0.8697892,0.33963776,0.3
58.47606,7858,13634,9afdf1b6ba2e069ep,0.68176895,0.91124284,0.10606706,0.3
18.048704,16148,21296,9afdf1b6ba2e069ep,0.68160486,0.93459845,0.8519144,0.3
30.287342,9744,22114,9afdf1b6ba2e069ep,0.6758561,0.8851269,0.7496332,0.3
62.494514,7540,17208,9afdf1b6ba2e069ep,0.6644881,0.898455,0.07173362,0.3
109.90242,7518,7238,9afdf1b6ba2e069ep,0.66334724,0.8831662,0.052962363,0.3
128.50792,13512,23372,9afdf1b6ba2e069ep,0.6625133,0.8835258,0.05245213,0.3
21.809294,4198,8736,9afdf1b6ba2e069ep,0.6605545,0.9427021,0.009015982,0.3
22.638588,4746,21286,9afdf1b6ba2e069ep,0.65802157,0.8726901,0.7359785,0.3
146.88916,9244,10708,9afdf1b6ba2e069ep,0.65575796,0.8994702,0.048186813,0.3
21.013878,9814,18858,9afdf1b6ba2e069ep,0.6555539,0.8825843,0.74028146,0.3
17.064396,16034,22682,9afdf1b6ba2e069ep,0.6536784,0.93925774,0.87590575,0.3
28.241072,6852,28424,9afdf1b6ba2e069ep,0.65329707,0.78523624,0.70669365,0.3
30.29087,18998,12044,9afdf1b6ba2e069ep,0.6494269,0.8984913,0.752475,0.3
40.973705,11208,16636,9afdf1b6ba2e069ep,0.6490164,0.86820966,0.6664662,0.3
19.64814,11684,21648,9afdf1b6ba2e069ep,0.6464464,0.90524757,0.8516809,0.3
146.41327,10586,23586,9afdf1b6ba2e069ep,0.6454669,0.8781396,0.051810104,0.3
31.89606,18708,16118,9afdf1b6ba2e069ep,0.6436944,0.84667575,0.67488223,0.3
20.554407,19132,23026,9afdf1b6ba2e069ep,0.64364594,0.85411906,0.3765704,0.3
24.959728,11408,15786,9afdf1b6ba2e069ep,0.6415718,0.7846092,0.6702865,0.3
16.753582,8752,22864,9afdf1b6ba2e069ep,0.6356662,0.9280289,0.7857739,0.3
20.695791,10688,22736,9afdf1b6ba2e069ep,0.6319057,0.90810746,0.84553254,0.3
148.0279,15580,19000,9afdf1b6ba2e069ep,0.63187647,0.89034,0.048950233,0.3
18.97475,16972,19798,9afdf1b6ba2e069ep,0.63020194,0.9010594,0.8552221,0.3
20.673258,4434,9244,9afdf1b6ba2e069ep,0.6300712,0.94006354,0.009057506,0.3
31.878933,5232,4106,9afdf1b6ba2e069ep,0.62951946,0.8993298,0.6760005,0.3
161.47194,10190,24800,9afdf1b6ba2e069ep,0.6251282,0.8777576,0.051489387,0.3
159.17146,12790,21494,9afdf1b6ba2e069ep,0.6241548,0.8774949,0.05243741,0.3
17.959679,4204,8756,9afdf1b6ba2e069ep,0.62359107,0.054219417,0.056272157,0.3
55.271324,6320,8512,9afdf1b6ba2e069ep,0.6235422,0.9024278,0.099876516,0.3
118.6371,18616,16580,9afdf1b6ba2e069ep,0.6177188,0.90455484,0.04595854,0.3
18.911657,4196,8724,9afdf1b6ba2e069ep,0.61742693,0.10219052,0.054691274,0.3
25.02248,12290,19546,9afdf1b6ba2e069ep,0.6148697,0.8629646,0.7655874,0.3
21.644392,15254,26254,9afdf1b6ba2e069ep,0.61015135,0.90979004,0.7518331,0.3
64.212944,2916,5258,9afdf1b6ba2e069ep,0.6041138,0.8907651,0.041283518,0.3
24.223747,13830,21356,9afdf1b6ba2e069ep,0.6027517,0.8854473,0.80982614,0.3
18.341063,4206,8764,9afdf1b6ba2e069ep,0.601594,0.05290858,0.053269517,0.3
91.91901,8246,5914,9afdf1b6ba2e069ep,0.60093474,0.8880868,0.05793428,0.3
146.638,12860,25712,9afdf1b6ba2e069ep,0.59946585,0.81885576,0.052574567,0.3
18.925358,4208,8772,9afdf1b6ba2e069ep,0.59738046,0.06068941,0.05197773,0.3
29.85406,14518,19922,9afdf1b6ba2e069ep,0.5970308,0.85768056,0.73030514,0.3
18.344954,4202,8746,9afdf1b6ba2e069ep,0.59589344,0.065214954,0.05416908,0.3
110.07158,6122,18796,9afdf1b6ba2e069ep,0.5933113,0.8937299,0.038546313,0.3
19.02997,7420,12204,9afdf1b6ba2e069ep,0.591382,0.9085725,0.40574482,0.3
24.394585,18488,17232,9afdf1b6ba2e069ep,0.5886847,0.90187633,0.38547355,0.3
37.99589,10410,25232,9afdf1b6ba2e069ep,0.5858356,0.86602175,0.62963605,0.3
18.684443,14530,18058,9afdf1b6ba2e069ep,0.584429,0.89428174,0.81560534,0.3
143.62787,17910,16766,9afdf1b6ba2e069ep,0.58071965,0.88202775,0.044321056,0.3
20.958387,3070,5504,9afdf1b6ba2e069ep,0.57506216,0.93348503,0.6097113,0.3
25.124794,4364,8936,9afdf1b6ba2e069ep,0.57496214,0.9386753,0.011680728,0.3
106.90388,6110,10600,9afdf1b6ba2e069ep,0.5663805,0.9088044,0.022343624,0.3
155.92657,12828,21012,9afdf1b6ba2e069ep,0.56442064,0.809831,0.051063314,0.3
63.01077,8692,27024,9afdf1b6ba2e069ep,0.5635752,0.7444291,0.11155295,0.3
20.824339,4558,8960,9afdf1b6ba2e069ep,0.5593961,0.9184555,0.012788382,0.3
65.74616,18988,17174,9afdf1b6ba2e069ep,0.55473506,0.7999552,0.09555438,0.3
19.973469,4094,8384,9afdf1b6ba2e069ep,0.55398935,0.9474041,0.007585737,0.3
17.293308,4334,8930,9afdf1b6ba2e069ep,0.55042994,0.057742693,0.053411536,0.3
17.193033,5752,23840,9afdf1b6ba2e069ep,0.5497515,0.9076034,0.696677,0.3
148.66382,18454,15752,9afdf1b6ba2e069ep,0.549176,0.8704976,0.04484898,0.3
17.898285,16232,21182,9afdf1b6ba2e069ep,0.54879946,0.93786377,0.792972,0.3
23.692013,18160,18336,9afdf1b6ba2e069ep,0.54829204,0.9356885,0.4099894,0.3
23.541517,9278,25746,9afdf1b6ba2e069ep,0.5462233,0.7803169,0.7287938,0.3
156.97801,10256,18772,9afdf1b6ba2e069ep,0.5444058,0.8090482,0.057745814,0.3
15.784008,4462,9252,9afdf1b6ba2e069ep,0.54434097,0.062235784,0.05300266,0.3
16.617958,4340,8936,9afdf1b6ba2e069ep,0.54083,0.060938224,0.053362742,0.3
19.334143,4194,8704,9afdf1b6ba2e069ep,0.53721714,0.06061184,0.051376857,0.3
15.337839,4450,9258,9afdf1b6ba2e069ep,0.53407234,0.057674397,0.054976653,0.3
15.888884,4460,9262,9afdf1b6ba2e069ep,0.53185606,0.0605242,0.054785177,0.3
18.052843,4326,8914,9afdf1b6ba2e069ep,0.5310577,0.8849859,0.01184118,0.3
18.61037,4210,8782,9afdf1b6ba2e069ep,0.5277922,0.058323417,0.05202587,0.3
28.625517,5332,28766,9afdf1b6ba2e069ep,0.5266212,0.6699533,0.57665783,0.3
24.214018,9450,25746,9afdf1b6ba2e069ep,0.52288014,0.8857875,0.82185507,0.3
19.534285,9578,16956,9afdf1b6ba2e069ep,0.52067584,0.9120153,0.8402751,0.3
22.199406,15174,19852,9afdf1b6ba2e069ep,0.5194616,0.8119263,0.7376327,0.3
21.397198,6552,17048,9afdf1b6ba2e069ep,0.51888746,0.88968384,0.15984751,0.3
17.975948,17908,18370,9afdf1b6ba2e069ep,0.5183864,0.8946877,0.8334209,0.3
17.424767,4572,8966,9afdf1b6ba2e069ep,0.5174635,0.5849582,0.026295014,0.3
16.320456,4320,8920,9afdf1b6ba2e069ep,0.515941,0.060263097,0.058220718,0.3
17.085077,4472,9254,9afdf1b6ba2e069ep,0.5143627,0.061914463,0.061631337,0.3
39.031788,7566,15672,9afdf1b6ba2e069ep,0.5110418,0.6039951,0.11174453,0.3
18.315872,4192,8698,9afdf1b6ba2e069ep,0.5096696,0.056727767,0.052606728,0.3
18.027956,4190,8688,9afdf1b6ba2e069ep,0.5096458,0.067361,0.051450428,0.3
68.27864,4016,9156,9afdf1b6ba2e069ep,0.50728387,0.9086882,0.017653668,0.3
25.415918,7216,12844,9afdf1b6ba2e069ep,0.506357,0.46834087,0.096608035,0.3
16.90592,4432,9254,9afdf1b6ba2e069ep,0.5014302,0.07199952,0.062111016,0.3
24.323835,10320,25314,9afdf1b6ba2e069ep,0.50072414,0.8379967,0.75645584,0.3
18.96497,4196,8714,9afdf1b6ba2e069ep,0.4989905,0.06458585,0.054600034,0.3
129.40979,19216,16084,9afdf1b6ba2e069ep,0.49882543,0.82678294,0.042715915,0.3
18.114882,15184,26292,9afdf1b6ba2e069ep,0.49683896,0.93256235,0.7693364,0.3
16.785267,4374,8946,9afdf1b6ba2e069ep,0.4964839,0.06273929,0.052374225,0.3
17.429857,4326,8926,9afdf1b6ba2e069ep,0.49181858,0.05501779,0.055281866,0.3
54.86465,4504,9522,9afdf1b6ba2e069ep,0.49054378,0.89593697,0.018129108,0.3
22.199774,10218,18792,9afdf1b6ba2e069ep,0.48748648,0.8025484,0.28881544,0.3
17.031946,4440,9256,9afdf1b6ba2e069ep,0.48464417,0.05899808,0.055511046,0.3
17.619408,7240,9514,9afdf1b6ba2e069ep,0.4838784,0.88309246,0.37275386,0.3
17.30791,4470,9262,9afdf1b6ba2e069ep,0.48375076,0.054845583,0.054042947,0.3
18.728188,4106,8384,9afdf1b6ba2e069ep,0.48334685,0.07404831,0.048667923,0.3
16.905968,4398,8962,9afdf1b6ba2e069ep,0.47893062,0.05561508,0.05228298,0.3
17.51151,4404,8968,9afdf1b6ba2e069ep,0.47873133,0.057339787,0.054692145,0.3
18.46062,4108,8392,9afdf1b6ba2e069ep,0.47614542,0.08517897,0.048848443,0.3
21.988707,1638,7426,9afdf1b6ba2e069ep,0.47607848,0.9310654,0.019054916,0.3
16.300747,4390,8956,9afdf1b6ba2e069ep,0.46898037,0.05399157,0.05402131,0.3
16.646782,4606,8952,9afdf1b6ba2e069ep,0.4649335,0.055851303,0.055503167,0.3
18.019287,4108,8398,9afdf1b6ba2e069ep,0.46324477,0.09978689,0.047195304,0.3
58.50296,5662,11336,9afdf1b6ba2e069ep,0.46166608,0.907019,0.011173423,0.3
17.011723,4382,8950,9afdf1b6ba2e069ep,0.45879015,0.054506257,0.053276524,0.3
22.565144,15178,19850,9afdf1b6ba2e069ep,0.45858684,0.7529983,0.6623878,0.3
18.480967,7604,9492,9afdf1b6ba2e069ep,0.45644525,0.91375405,0.7192471,0.3
21.735092,5424,18432,9afdf1b6ba2e069ep,0.45511946,0.88831276,0.014805861,0.3
20.054205,6990,13716,9afdf1b6ba2e069ep,0.45087326,0.93532723,0.06997624,0.3
17.15415,16452,20638,9afdf1b6ba2e069ep,0.4463492,0.90233874,0.75913084,0.3
20.686604,16378,20666,9afdf1b6ba2e069ep,0.44393563,0.8486945,0.63826406,0.3
108.7891,19240,16078,9afdf1b6ba2e069ep,0.44366094,0.8371944,0.04533826,0.3
20.44209,16812,20520,9afdf1b6ba2e069ep,0.4392404,0.9509446,0.088395156,0.3
130.31055,12966,20772,9afdf1b6ba2e069ep,0.43845502,0.7818855,0.053684015,0.3
17.014332,4412,8974,9afdf1b6ba2e069ep,0.43808222,0.067693815,0.049796537,0.3
20.641071,7006,12792,9afdf1b6ba2e069ep,0.43795374,0.87689114,0.10150783,0.3
17.211313,4602,8946,9afdf1b6ba2e069ep,0.43692043,0.052242257,0.05334396,0.3
21.995375,8398,8270,9afdf1b6ba2e069ep,0.436394,0.939715,0.5810379,0.3
17.917957,14612,18028,9afdf1b6ba2e069ep,0.4359054,0.87642473,0.7192972,0.3
15.858259,4590,8950,9afdf1b6ba2e069ep,0.434027,0.05222672,0.05206859,0.3
98.8243,18150,18354,9afdf1b6ba2e069ep,0.4338768,0.79743934,0.07269869,0.3
16.906622,4568,8958,9afdf1b6ba2e069ep,0.43314445,0.058273938,0.0580049,0.3
16.256676,4582,8952,9afdf1b6ba2e069ep,0.43150634,0.054829627,0.052269846,0.3
28.521626,2758,8940,9afdf1b6ba2e069ep,0.43012828,0.8918804,0.011737114,0.3
15.730526,4454,9250,9afdf1b6ba2e069ep,0.42767656,0.053916514,0.050262738,0.3
23.668573,6486,10214,9afdf1b6ba2e069ep,0.42478424,0.23655687,0.04631713,0.3
24.474567,7032,11804,9afdf1b6ba2e069ep,0.42208287,0.4766415,0.048007686,0.3
26.890713,1466,9640,9afdf1b6ba2e069ep,0.41839272,0.9296444,0.01566535,0.3
23.150635,5934,18148,9afdf1b6ba2e069ep,0.41675973,0.6733086,0.028254539,0.3
19.839634,6356,11438,9afdf1b6ba2e069ep,0.41515297,0.85903686,0.0140042845,0.3
38.88217,6500,9724,9afdf1b6ba2e069ep,0.41089135,0.8593644,0.11378684,0.3
23.751759,7340,15052,9afdf1b6ba2e069ep,0.4108657,0.29355106,0.053471275,0.3
36.5217,18550,22378,9afdf1b6ba2e069ep,0.40965763,0.93804866,0.013021996,0.3
17.406645,14794,19710,9afdf1b6ba2e069ep,0.40703568,0.9377256,0.67671585,0.3
21.225788,7422,12212,9afdf1b6ba2e069ep,0.4052421,0.7484635,0.19541077,0.3
22.567799,2068,8702,9afdf1b6ba2e069ep,0.4002089,0.94441396,0.0077895015,0.3
17.57803,6486,8750,9afdf1b6ba2e069ep,0.39980516,0.92871875,0.633546,0.3
16.722744,4576,8954,9afdf1b6ba2e069ep,0.3954607,0.053005956,0.055738837,0.3
16.781189,9496,27576,9afdf1b6ba2e069ep,0.39281774,0.90874475,0.6809619,0.3
42.258297,16422,18900,9afdf1b6ba2e069ep,0.3925434,0.91476655,0.091452755,0.3
23.620691,5532,16868,9afdf1b6ba2e069ep,0.39038408,0.93355346,0.009769818,0.3
42.703403,5644,11338,9afdf1b6ba2e069ep,0.389518,0.92128587,0.008767473,0.3
39.432068,18274,24636,9afdf1b6ba2e069ep,0.38948166,0.9141383,0.012116923,0.3
20.201397,12536,26936,9afdf1b6ba2e069ep,0.38867828,0.91951406,0.83327377,0.3
21.474361,6540,10450,9afdf1b6ba2e069ep,0.38596228,0.4190609,0.041776717,0.3
22.159008,2116,6740,9afdf1b6ba2e069ep,0.38336346,0.923123,0.0084846,0.3
18.838295,18184,18432,9afdf1b6ba2e069ep,0.38235086,0.9179331,0.42558515,0.3
163.05893,9326,20498,9afdf1b6ba2e069ep,0.37764955,0.7163066,0.05346771,0.3
21.56397,6516,16938,9afdf1b6ba2e069ep,0.37706485,0.8882337,0.104075804,0.3
20.085464,20024,21922,9afdf1b6ba2e069ep,0.3743499,0.94422185,0.08530022,0.3
35.011673,6328,8520,9afdf1b6ba2e069ep,0.37058693,0.83408207,0.09354091,0.3
15.894518,4592,8956,9afdf1b6ba2e069ep,0.3690799,0.054295555,0.052780643,0.3
20.094944,7452,14900,9afdf1b6ba2e069ep,0.36700282,0.8151778,0.2560696,0.3
24.861286,1790,6838,9afdf1b6ba2e069ep,0.36624816,0.9322724,0.0084206015,0.3
21.258192,6684,10298,9afdf1b6ba2e069ep,0.36441827,0.6394376,0.10501552,0.3
28.492363,20470,22982,9afdf1b6ba2e069ep,0.36431217,0.9524644,0.008585103,0.3
25.817455,1984,11208,9afdf1b6ba2e069ep,0.36128718,0.93995035,0.010704611,0.3
16.084358,4596,8956,9afdf1b6ba2e069ep,0.35954508,0.053837717,0.053093694,0.3
24.981426,6484,10204,9afdf1b6ba2e069ep,0.35905346,0.15731668,0.053516295,0.3
22.594604,4830,9062,9afdf1b6ba2e069ep,0.35756612,0.81064874,0.020166436,0.3
23.211985,5814,17422,9afdf1b6ba2e069ep,0.3506229,0.808899,0.020871436,0.3
26.111715,9356,10842,9afdf1b6ba2e069ep,0.35011646,0.46663022,0.24590616,0.3
21.816866,6482,10220,9afdf1b6ba2e069ep,0.3490605,0.29366422,0.04600239,0.3
25.185696,2924,15236,9afdf1b6ba2e069ep,0.34657028,0.9441947,0.0136390515,0.3
21.981276,2082,7780,9afdf1b6ba2e069ep,0.34265417,0.94262564,0.009646017,0.3
26.014406,17366,23044,9afdf1b6ba2e069ep,0.34247515,0.95171887,0.01377641,0.3
20.624153,6618,15736,9afdf1b6ba2e069ep,0.3398016,0.906184,0.023324648,0.3
27.562666,14512,19924,9afdf1b6ba2e069ep,0.33779442,0.7195755,0.58858454,0.3
18.31818,850,5954,9afdf1b6ba2e069ep,0.3376206,0.93375707,0.013041997,0.3
22.956993,4650,19738,9afdf1b6ba2e069ep,0.3354625,0.16913788,0.05547538,0.3
48.222267,16402,18904,9afdf1b6ba2e069ep,0.33529517,0.6895438,0.17613867,0.3
23.80325,5984,17708,9afdf1b6ba2e069ep,0.335104,0.26292565,0.041817006,0.3
19.405706,6542,10740,9afdf1b6ba2e069ep,0.33452955,0.6668867,0.06675768,0.3
22.197647,5634,18548,9afdf1b6ba2e069ep,0.33000743,0.5984434,0.02855084,0.3
25.886335,3044,9828,9afdf1b6ba2e069ep,0.32695556,0.9236784,0.024072072,0.3
21.475775,7032,14386,9afdf1b6ba2e069ep,0.32293275,0.84661263,0.019811641,0.3
20.615273,6720,15368,9afdf1b6ba2e069ep,0.32242543,0.92869806,0.04343304,0.3
21.135395,9186,25358,9afdf1b6ba2e069ep,0.3215622,0.8613181,0.77156484,0.3
21.541712,6484,10416,9afdf1b6ba2e069ep,0.32138157,0.47869608,0.041052144,0.3
26.28801,4704,8630,9afdf1b6ba2e069ep,0.31973484,0.8726565,0.015574286,0.3
20.125576,2638,13386,9afdf1b6ba2e069ep,0.31818482,0.94369864,0.0071238405,0.3
16.696545,15052,19630,9afdf1b6ba2e069ep,0.3174613,0.9279028,0.86527765,0.3
28.328188,3372,8272,9afdf1b6ba2e069ep,0.31679147,0.8659426,0.013140034,0.3
34.684685,6026,15050,9afdf1b6ba2e069ep,0.3151542,0.9294871,0.008040295,0.3
27.629831,5870,28446,9afdf1b6ba2e069ep,0.31445792,0.9172211,0.38781387,0.3
25.54591,6046,18124,9afdf1b6ba2e069ep,0.31277514,0.41498408,0.04153201,0.3
25.319336,4292,14774,9afdf1b6ba2e069ep,0.3097163,0.90342325,0.014448073,0.3
18.898533,6462,10206,9afdf1b6ba2e069ep,0.30920646,0.21156506,0.04679757,0.3
20.992012,5546,18576,9afdf1b6ba2e069ep,0.30609137,0.6692038,0.025290713,0.3
21.141777,20914,21970,9afdf1b6ba2e069ep,0.30505174,0.9214669,0.03256428,0.3
96.58821,18462,16802,9afdf1b6ba2e069ep,0.30494723,0.6907624,0.056486595,0.3
25.463978,4290,14766,9afdf1b6ba2e069ep,0.30374116,0.92636263,0.0110467775,0.3
20.99517,16840,20490,9afdf1b6ba2e069ep,0.30170405,0.94846076,0.07077423,0.3
25.696098,6390,9630,9afdf1b6ba2e069ep,0.3013526,0.86659646,0.03423061,0.3
19.221323,6560,10452,9afdf1b6ba2e069ep,0.3013141,0.62396663,0.044313993,0.3
21.203674,1662,6220,9afdf1b6ba2e069ep,0.30131286,0.92475426,0.008624043,0.3
21.294342,2848,10140,9afdf1b6ba2e069ep,0.30117804,0.96454513,0.0061683785,0.3
