vessel_length_m,detect_scene_row,detect_scene_column,scene_id,objectness_p,is_vessel_p,is_fishing_p,objectness_threshold
18.3963,9918,17718,583ae138189d9121p,0.46280786,0.948066,0.61686593,0.3
22.29151,10292,22224,583ae138189d9121p,0.4591888,0.9233924,0.28041378,0.3
27.972832,6638,16766,583ae138189d9121p,0.45476645,0.9401715,0.023801234,0.3
17.988945,9552,18048,583ae138189d9121p,0.45218948,0.9554179,0.68111795,0.3
18.283884,10800,18322,583ae138189d9121p,0.45208335,0.95501316,0.60043794,0.3
22.692575,16950,24874,583ae138189d9121p,0.45205432,0.9570343,0.020590631,0.3
16.78776,5980,17504,583ae138189d9121p,0.45006317,0.94661874,0.75126183,0.3
23.006023,3608,18620,583ae138189d9121p,0.44624728,0.9373452,0.030491611,0.3
32.720066,8820,17464,583ae138189d9121p,0.446068,0.8535749,0.037600417,0.3
25.638882,3564,18648,583ae138189d9121p,0.4456862,0.91217226,0.025980126,0.3
30.611801,3252,11224,583ae138189d9121p,0.44564447,0.9406511,0.020525524,0.3
31.541681,7934,16784,583ae138189d9121p,0.44280314,0.9538854,0.016465178,0.3
25.488113,15904,23636,583ae138189d9121p,0.44045776,0.9477665,0.01662129,0.3
20.977016,8820,17442,583ae138189d9121p,0.43928298,0.935611,0.22212723,0.3
17.774477,5310,17672,583ae138189d9121p,0.43679863,0.9475928,0.82181823,0.3
34.95146,13908,25836,583ae138189d9121p,0.43653706,0.7224877,0.34066695,0.3
17.580805,5362,17362,583ae138189d9121p,0.43608907,0.9502229,0.7534383,0.3
19.220348,12780,19862,583ae138189d9121p,0.43598273,0.90523356,0.5522156,0.3
31.774563,9980,19778,583ae138189d9121p,0.43004096,0.059684627,0.05092527,0.3
23.13881,4094,17618,583ae138189d9121p,0.42723525,0.95744854,0.027409423,0.3
18.540253,13436,21478,583ae138189d9121p,0.4258818,0.93718815,0.4887213,0.3
17.485798,11618,18982,583ae138189d9121p,0.41625273,0.9560543,0.7100196,0.3
21.10325,16566,25162,583ae138189d9121p,0.4148982,0.88070655,0.3266452,0.3
17.47208,4272,18720,583ae138189d9121p,0.41258472,0.94006675,0.6598332,0.3
18.03336,11420,18932,583ae138189d9121p,0.41014236,0.94105226,0.629719,0.3
20.616367,10104,22868,583ae138189d9121p,0.409409,0.83892256,0.54764354,0.3
28.63661,13896,25838,583ae138189d9121p,0.40396583,0.74305433,0.39559224,0.3
29.820042,7694,16998,583ae138189d9121p,0.3986992,0.9515952,0.0118445875,0.3
22.411116,7678,17256,583ae138189d9121p,0.39391413,0.13995855,0.045649376,0.3
20.305244,10262,28348,583ae138189d9121p,0.39280495,0.89267457,0.15619503,0.3
24.42053,11254,18114,583ae138189d9121p,0.39254108,0.9392501,0.027297474,0.3
22.250736,16944,24906,583ae138189d9121p,0.39051652,0.94987166,0.056183495,0.3
82.00268,7916,16796,583ae138189d9121p,0.39005655,0.86873984,0.028142754,0.3
68.245575,7662,17040,583ae138189d9121p,0.3885441,0.93398285,0.018001413,0.3
20.988811,6308,16858,583ae138189d9121p,0.3879252,0.88270205,0.020387,0.3
20.47735,15034,23064,583ae138189d9121p,0.38231602,0.94272673,0.6343153,0.3
20.97918,5190,17192,583ae138189d9121p,0.37936315,0.8740937,0.5378122,0.3
33.677628,2278,10450,583ae138189d9121p,0.37764984,0.87195724,0.026338499,0.3
23.551956,6312,15868,583ae138189d9121p,0.37346864,0.91476744,0.034467127,0.3
129.43532,7660,17136,583ae138189d9121p,0.3686485,0.8635048,0.03719053,0.3
25.442608,10112,23046,583ae138189d9121p,0.3661928,0.6607693,0.16230257,0.3
24.245874,3530,18678,583ae138189d9121p,0.35676244,0.9532476,0.017607015,0.3
19.511536,13650,22538,583ae138189d9121p,0.35609093,0.93919414,0.80427366,0.3
31.300148,9974,19780,583ae138189d9121p,0.35283244,0.0581721,0.051553875,0.3
21.426865,10066,23530,583ae138189d9121p,0.34762093,0.90607053,0.2882506,0.3
17.835182,9660,18076,583ae138189d9121p,0.347306,0.9359859,0.6286752,0.3
29.885141,2170,5312,583ae138189d9121p,0.34657502,0.9475412,0.016867103,0.3
35.910984,13902,25836,583ae138189d9121p,0.34600544,0.58016646,0.34890032,0.3
25.922855,4400,17384,583ae138189d9121p,0.34557384,0.9214282,0.09788046,0.3
23.942091,3240,11220,583ae138189d9121p,0.34513015,0.95687133,0.015938489,0.3
20.053844,3758,18324,583ae138189d9121p,0.34425187,0.96872115,0.013682962,0.3
22.264864,4288,16506,583ae138189d9121p,0.34271443,0.9203451,0.0108696055,0.3
18.757946,4344,17300,583ae138189d9121p,0.34226936,0.9572811,0.12006716,0.3
20.734043,3654,18208,583ae138189d9121p,0.34028894,0.92486495,0.023115542,0.3
30.169071,7216,18720,583ae138189d9121p,0.3388074,0.09240707,0.050380155,0.3
21.900372,6566,16238,583ae138189d9121p,0.33878684,0.94012725,0.28540275,0.3
18.605692,3802,18126,583ae138189d9121p,0.33789146,0.94391793,0.011999074,0.3
19.863377,3824,18242,583ae138189d9121p,0.33732933,0.9645604,0.062148027,0.3
64.23004,7892,16792,583ae138189d9121p,0.33617103,0.91103345,0.013003987,0.3
18.54704,8620,21074,583ae138189d9121p,0.3360902,0.9214214,0.47748214,0.3
17.524609,4164,17278,583ae138189d9121p,0.3343129,0.9496443,0.047929805,0.3
24.255583,8000,15786,583ae138189d9121p,0.333404,0.9410106,0.056321166,0.3
22.85599,7220,28230,583ae138189d9121p,0.33309266,0.9089819,0.26043877,0.3
20.328491,5944,24198,583ae138189d9121p,0.3327409,0.95056576,0.25467914,0.3
20.13313,7658,22766,583ae138189d9121p,0.33130774,0.8217777,0.46212745,0.3
19.216358,9646,22082,583ae138189d9121p,0.3291451,0.9443911,0.6611153,0.3
18.439537,8600,18474,583ae138189d9121p,0.32675132,0.93002784,0.48596096,0.3
24.67936,15910,23644,583ae138189d9121p,0.3232399,0.9391377,0.014086071,0.3
18.964546,4076,17326,583ae138189d9121p,0.31918004,0.9576775,0.013869044,0.3
21.396894,4254,17082,583ae138189d9121p,0.31780952,0.96580666,0.011062358,0.3
67.412575,7940,16914,583ae138189d9121p,0.3167182,0.9108256,0.015840592,0.3
22.881487,10114,23192,583ae138189d9121p,0.31484887,0.8756043,0.17756687,0.3
33.8011,5248,24312,583ae138189d9121p,0.31393847,0.46684784,0.0483166,0.3
17.643318,6352,17962,583ae138189d9121p,0.31391916,0.9295925,0.82223374,0.3
69.07089,8032,16832,583ae138189d9121p,0.3098569,0.8545797,0.019001912,0.3
32.871117,16974,26688,583ae138189d9121p,0.30968744,0.8321645,0.36470246,0.3
84.06274,6482,7826,583ae138189d9121p,0.30687287,0.8541699,0.022099555,0.3
21.195072,2712,12842,583ae138189d9121p,0.30621862,0.95828587,0.012854236,0.3
21.977234,10088,23918,583ae138189d9121p,0.30540255,0.91157484,0.38573816,0.3
24.672422,2146,8752,583ae138189d9121p,0.30367792,0.9064493,0.16088083,0.3
16.330645,5744,17784,583ae138189d9121p,0.30344522,0.9489673,0.8102747,0.3
20.530853,6446,25918,583ae138189d9121p,0.30334696,0.91004574,0.37574765,0.3
19.993208,7254,22972,583ae138189d9121p,0.302621,0.93745697,0.5833188,0.3
