vessel_length_m,detect_scene_row,detect_scene_column,scene_id,objectness_p,is_vessel_p,is_fishing_p,objectness_threshold
32.41153,7722,9574,f72465088b4c4276p,0.7043915,0.069420405,0.054734554,0.3
31.117916,18138,14608,f72465088b4c4276p,0.704347,0.06253143,0.055002674,0.3
31.214119,17698,16190,f72465088b4c4276p,0.70396954,0.10626216,0.055996902,0.3
34.056396,17062,8504,f72465088b4c4276p,0.7034555,0.08345142,0.053822905,0.3
25.852444,6046,5910,f72465088b4c4276p,0.7015482,0.91185796,0.31522593,0.3
30.91616,7486,9404,f72465088b4c4276p,0.70126545,0.06165635,0.055394366,0.3
121.90361,6066,5796,f72465088b4c4276p,0.70093,0.92051417,0.045103796,0.3
33.510406,17814,12568,f72465088b4c4276p,0.6984835,0.082916476,0.0571539,0.3
38.362106,13318,3666,f72465088b4c4276p,0.6972688,0.36480248,0.054829136,0.3
55.38051,16884,10632,f72465088b4c4276p,0.69669116,0.90803266,0.17245671,0.3
30.34134,12782,8400,f72465088b4c4276p,0.69640905,0.13380933,0.064723335,0.3
126.94015,17340,12896,f72465088b4c4276p,0.69560254,0.837479,0.046144065,0.3
26.104927,5770,5498,f72465088b4c4276p,0.6916714,0.7932921,0.6112557,0.3
31.174984,16888,8158,f72465088b4c4276p,0.6910256,0.062105298,0.055494018,0.3
28.416912,17152,6866,f72465088b4c4276p,0.6896701,0.06180325,0.05379384,0.3
48.427944,15770,8488,f72465088b4c4276p,0.6884638,0.3371126,0.096186586,0.3
29.018215,9688,10378,f72465088b4c4276p,0.68737316,0.063424334,0.05802808,0.3
30.78421,15068,5366,f72465088b4c4276p,0.68673337,0.06083748,0.05246077,0.3
139.31322,17580,9842,f72465088b4c4276p,0.68471,0.9174402,0.045202754,0.3
31.582003,18624,16966,f72465088b4c4276p,0.6803005,0.09537706,0.058067434,0.3
31.0013,15924,5818,f72465088b4c4276p,0.6800841,0.0615906,0.05404863,0.3
32.15944,17450,14074,f72465088b4c4276p,0.67935234,0.062465876,0.05481499,0.3
34.482197,18736,13868,f72465088b4c4276p,0.67931,0.8842605,0.14554267,0.3
29.30159,14166,4840,f72465088b4c4276p,0.6791032,0.21578416,0.074981876,0.3
36.02616,13898,3868,f72465088b4c4276p,0.67670137,0.08239894,0.048462644,0.3
30.334768,17920,14676,f72465088b4c4276p,0.67615056,0.06504886,0.056799024,0.3
112.60684,4072,4116,f72465088b4c4276p,0.6734367,0.89703923,0.053704936,0.3
31.093231,17700,14244,f72465088b4c4276p,0.6715229,0.06332731,0.05500979,0.3
31.258335,16470,9070,f72465088b4c4276p,0.6707123,0.061215483,0.055435635,0.3
29.427986,17406,24132,f72465088b4c4276p,0.67020756,0.898245,0.44292355,0.3
25.043924,6528,22390,f72465088b4c4276p,0.6668229,0.9286578,0.42353135,0.3
37.929688,15374,12766,f72465088b4c4276p,0.66620225,0.15391088,0.07467167,0.3
31.843628,19166,15938,f72465088b4c4276p,0.66594684,0.06779083,0.056653142,0.3
33.622986,12238,4256,f72465088b4c4276p,0.6649684,0.06412982,0.049203653,0.3
36.46489,5166,20468,f72465088b4c4276p,0.6643069,0.95095617,0.018135844,0.3
29.717466,16380,5878,f72465088b4c4276p,0.66010857,0.06959567,0.05443516,0.3
29.55784,14348,21598,f72465088b4c4276p,0.65833855,0.9199681,0.1464537,0.3
23.159082,5508,6258,f72465088b4c4276p,0.6543836,0.8495977,0.6593604,0.3
24.736366,14560,21038,f72465088b4c4276p,0.6526351,0.898777,0.22273351,0.3
31.911678,12916,3182,f72465088b4c4276p,0.6497761,0.7147189,0.133531,0.3
27.756147,16728,14440,f72465088b4c4276p,0.6494508,0.9128817,0.42117816,0.3
20.713766,8596,16210,f72465088b4c4276p,0.6469716,0.95238984,0.016932536,0.3
23.05751,11838,16244,f72465088b4c4276p,0.6461444,0.78207064,0.56352955,0.3
29.73817,13832,3792,f72465088b4c4276p,0.64467084,0.17987673,0.09056096,0.3
37.83173,15930,25288,f72465088b4c4276p,0.6430056,0.94636315,0.017331239,0.3
21.116623,7428,18190,f72465088b4c4276p,0.642462,0.9127015,0.6783411,0.3
30.647484,14922,5328,f72465088b4c4276p,0.642152,0.059173334,0.05075364,0.3
27.180054,9348,2850,f72465088b4c4276p,0.64070934,0.8432905,0.12452444,0.3
39.592804,7042,9368,f72465088b4c4276p,0.6393629,0.0815183,0.051734857,0.3
18.073586,11880,16134,f72465088b4c4276p,0.6377628,0.91808,0.76189774,0.3
41.988453,10126,14212,f72465088b4c4276p,0.63572043,0.59757084,0.11054632,0.3
33.96637,10124,10646,f72465088b4c4276p,0.6325131,0.062282633,0.052546225,0.3
32.350216,12160,4246,f72465088b4c4276p,0.63141024,0.06638655,0.05015502,0.3
30.691748,14392,12132,f72465088b4c4276p,0.6303922,0.06237804,0.05493494,0.3
32.012108,14836,11448,f72465088b4c4276p,0.6297536,0.06402708,0.054514255,0.3
27.245434,15246,21698,f72465088b4c4276p,0.62624633,0.92516184,0.030497152,0.3
19.79234,11890,16228,f72465088b4c4276p,0.613904,0.9243756,0.66480803,0.3
27.618904,16014,23554,f72465088b4c4276p,0.6080007,0.84320146,0.10583917,0.3
25.362442,17282,24028,f72465088b4c4276p,0.6052773,0.7274167,0.17227688,0.3
48.23899,7942,21004,f72465088b4c4276p,0.6038135,0.9301019,0.050855007,0.3
19.598577,8632,9988,f72465088b4c4276p,0.6029211,0.9116158,0.6330547,0.3
31.537415,5654,6282,f72465088b4c4276p,0.60188353,0.58099693,0.23254687,0.3
40.478745,17650,10130,f72465088b4c4276p,0.60139465,0.14591935,0.056797348,0.3
26.039812,17512,24378,f72465088b4c4276p,0.59565294,0.74677753,0.32204866,0.3
32.23604,14378,11200,f72465088b4c4276p,0.59496963,0.06980796,0.052726373,0.3
25.844324,9668,10254,f72465088b4c4276p,0.5940553,0.7488938,0.21551998,0.3
25.104664,8528,3864,f72465088b4c4276p,0.5937954,0.9369258,0.014314328,0.3
30.257444,13982,4866,f72465088b4c4276p,0.59164834,0.06494617,0.0537442,0.3
26.698626,6018,6036,f72465088b4c4276p,0.5904554,0.7430597,0.34745908,0.3
20.648678,10784,18214,f72465088b4c4276p,0.58725333,0.79913545,0.60619843,0.3
22.708878,15532,21576,f72465088b4c4276p,0.58699363,0.92671275,0.55558515,0.3
33.20968,16436,5924,f72465088b4c4276p,0.5744152,0.061674617,0.05015187,0.3
29.087545,17658,24338,f72465088b4c4276p,0.574201,0.74570525,0.13415813,0.3
87.272125,15004,10020,f72465088b4c4276p,0.57277554,0.81743455,0.14275901,0.3
24.705515,13084,19630,f72465088b4c4276p,0.57191086,0.909588,0.50095093,0.3
24.608335,17572,11146,f72465088b4c4276p,0.5709357,0.8525305,0.32815203,0.3
20.526857,13204,7690,f72465088b4c4276p,0.5670369,0.90449667,0.7485749,0.3
37.342155,12336,4408,f72465088b4c4276p,0.5669396,0.077826925,0.048412275,0.3
85.37236,7290,11280,f72465088b4c4276p,0.56604767,0.8646823,0.09584704,0.3
24.201773,15218,21672,f72465088b4c4276p,0.56240636,0.9140427,0.068242244,0.3
21.644094,9176,21382,f72465088b4c4276p,0.5532675,0.91490483,0.3648967,0.3
23.522602,17168,23834,f72465088b4c4276p,0.5500484,0.8894705,0.13388404,0.3
26.32618,17172,6818,f72465088b4c4276p,0.5496312,0.24175736,0.056512624,0.3
24.78791,8624,14598,f72465088b4c4276p,0.54059494,0.93257767,0.024879746,0.3
24.039259,6628,22060,f72465088b4c4276p,0.5383805,0.9280643,0.024803849,0.3
100.04242,16586,10640,f72465088b4c4276p,0.53657687,0.828733,0.08109467,0.3
21.349453,7962,13972,f72465088b4c4276p,0.52812177,0.91182363,0.0645268,0.3
29.04725,17536,24214,f72465088b4c4276p,0.52124184,0.9084635,0.08135466,0.3
65.417656,3808,19688,f72465088b4c4276p,0.5212047,0.91745925,0.021957632,0.3
27.274319,8626,14522,f72465088b4c4276p,0.5190939,0.8853402,0.029578902,0.3
23.188057,17762,24476,f72465088b4c4276p,0.5179266,0.8838106,0.14661178,0.3
28.803234,14928,26448,f72465088b4c4276p,0.51702017,0.92513996,0.012156846,0.3
27.717688,15668,4048,f72465088b4c4276p,0.5159296,0.32489535,0.12841628,0.3
54.43081,12558,3684,f72465088b4c4276p,0.51361203,0.74744755,0.05960593,0.3
25.236801,8528,3884,f72465088b4c4276p,0.5136056,0.9143392,0.011772203,0.3
24.079216,4266,2616,f72465088b4c4276p,0.51117224,0.8044784,0.16896681,0.3
47.907776,12552,3272,f72465088b4c4276p,0.5104061,0.36210465,0.04054998,0.3
22.867746,4354,19944,f72465088b4c4276p,0.5101776,0.9388718,0.03847354,0.3
25.547655,17072,23818,f72465088b4c4276p,0.5090145,0.895728,0.09752243,0.3
21.974848,10080,15626,f72465088b4c4276p,0.504935,0.88024765,0.19023843,0.3
85.95419,6136,5142,f72465088b4c4276p,0.50215465,0.59000117,0.17769417,0.3
40.560402,13856,2990,f72465088b4c4276p,0.50112194,0.49825007,0.043588255,0.3
116.82129,8016,7002,f72465088b4c4276p,0.49903378,0.74598354,0.059707243,0.3
35.98433,12516,3164,f72465088b4c4276p,0.49736053,0.20105968,0.046910312,0.3
22.036514,5712,12904,f72465088b4c4276p,0.4972721,0.91906404,0.1120289,0.3
22.48831,10794,22894,f72465088b4c4276p,0.49223563,0.9570369,0.009837254,0.3
22.29191,16842,6178,f72465088b4c4276p,0.49196038,0.92542076,0.67949504,0.3
26.947636,7972,23546,f72465088b4c4276p,0.4904669,0.8884099,0.046039514,0.3
24.262579,8636,14052,f72465088b4c4276p,0.48714995,0.80170447,0.24255079,0.3
30.764055,10490,23074,f72465088b4c4276p,0.4865793,0.94917566,0.013902957,0.3
37.950478,20018,8272,f72465088b4c4276p,0.48188624,0.93447965,0.023875395,0.3
24.450083,9208,3034,f72465088b4c4276p,0.47972623,0.94511867,0.052116647,0.3
19.373894,8600,16220,f72465088b4c4276p,0.47905892,0.27544135,0.04578062,0.3
24.986229,13634,21248,f72465088b4c4276p,0.47829717,0.91679895,0.32257313,0.3
128.64844,12708,3236,f72465088b4c4276p,0.4705958,0.75387084,0.044018317,0.3
22.684755,5898,5678,f72465088b4c4276p,0.46935785,0.91182625,0.42474037,0.3
35.767105,17614,14396,f72465088b4c4276p,0.4693365,0.059801087,0.05029116,0.3
29.005066,14320,22362,f72465088b4c4276p,0.465423,0.9410922,0.026616026,0.3
25.589046,15118,20548,f72465088b4c4276p,0.46507636,0.49367496,0.10949699,0.3
28.505545,15722,22724,f72465088b4c4276p,0.4646048,0.9440817,0.018317744,0.3
34.906075,12486,19458,f72465088b4c4276p,0.46297115,0.74947906,0.18922949,0.3
23.85113,8532,14020,f72465088b4c4276p,0.46253672,0.8195376,0.2496415,0.3
22.091187,17156,24070,f72465088b4c4276p,0.4617215,0.92718416,0.18588756,0.3
38.946243,3478,7318,f72465088b4c4276p,0.46017393,0.43686682,0.2570921,0.3
24.740547,17646,24462,f72465088b4c4276p,0.4591096,0.8879553,0.2124934,0.3
134.87817,9404,8410,f72465088b4c4276p,0.4569226,0.7789622,0.05651155,0.3
84.0583,6266,6100,f72465088b4c4276p,0.44968235,0.84867024,0.04851765,0.3
24.907637,8516,3862,f72465088b4c4276p,0.4462375,0.875424,0.013614172,0.3
39.473206,8680,14306,f72465088b4c4276p,0.44568568,0.884696,0.0712626,0.3
21.378126,6152,18388,f72465088b4c4276p,0.4456352,0.932143,0.09044093,0.3
24.33252,12452,19784,f72465088b4c4276p,0.44322836,0.9497248,0.012606149,0.3
21.629725,10282,17350,f72465088b4c4276p,0.44251764,0.8992856,0.41022757,0.3
64.77393,13752,5536,f72465088b4c4276p,0.44230673,0.48278975,0.050306667,0.3
30.993137,16862,10630,f72465088b4c4276p,0.43899933,0.8040701,0.3124682,0.3
30.372528,12358,23192,f72465088b4c4276p,0.43745276,0.93828213,0.021587146,0.3
20.47436,10096,16898,f72465088b4c4276p,0.4368335,0.87811995,0.43677533,0.3
27.938839,10064,15372,f72465088b4c4276p,0.43343824,0.3419115,0.056026973,0.3
25.610304,7422,13938,f72465088b4c4276p,0.4315099,0.40821674,0.04508204,0.3
25.03251,14972,10010,f72465088b4c4276p,0.42856738,0.82590264,0.2249112,0.3
23.223524,9230,2846,f72465088b4c4276p,0.4234197,0.92982286,0.03951706,0.3
42.44683,5172,20446,f72465088b4c4276p,0.4208919,0.841549,0.02890614,0.3
27.959118,11752,23204,f72465088b4c4276p,0.41955113,0.9505196,0.01744201,0.3
25.239601,9258,2992,f72465088b4c4276p,0.4167701,0.9012339,0.016901921,0.3
19.36074,12874,15534,f72465088b4c4276p,0.4154698,0.93367684,0.89623374,0.3
20.305038,8602,16256,f72465088b4c4276p,0.41291067,0.17839485,0.042348392,0.3
48.001156,11452,18056,f72465088b4c4276p,0.4115904,0.90028083,0.03400033,0.3
38.104725,7926,21000,f72465088b4c4276p,0.4091793,0.91053504,0.066075325,0.3
21.71497,8782,3660,f72465088b4c4276p,0.40832296,0.9516329,0.010838086,0.3
29.078205,7548,23338,f72465088b4c4276p,0.40760326,0.94621104,0.01846232,0.3
100.8804,17540,26206,f72465088b4c4276p,0.40707135,0.73007286,0.0411457,0.3
72.803795,5080,9106,f72465088b4c4276p,0.4060394,0.7180472,0.06637812,0.3
36.136177,13772,5524,f72465088b4c4276p,0.4055574,0.47744983,0.045012955,0.3
26.94606,8860,2706,f72465088b4c4276p,0.40507123,0.9602397,0.013735879,0.3
23.357924,8512,3882,f72465088b4c4276p,0.40448856,0.8785626,0.0112340525,0.3
31.075989,12484,20878,f72465088b4c4276p,0.40038696,0.92926836,0.023727242,0.3
25.700453,18870,7020,f72465088b4c4276p,0.3989439,0.50407094,0.11217959,0.3
26.394045,5398,12982,f72465088b4c4276p,0.397714,0.84348357,0.018594075,0.3
19.839924,5660,9086,f72465088b4c4276p,0.39751476,0.9175849,0.70182383,0.3
34.268208,14996,5316,f72465088b4c4276p,0.39667696,0.056921266,0.049167015,0.3
31.253166,10490,20138,f72465088b4c4276p,0.391081,0.90452933,0.026746005,0.3
19.020727,8602,16246,f72465088b4c4276p,0.38935205,0.12454059,0.047127984,0.3
25.473364,11298,2148,f72465088b4c4276p,0.38690218,0.8029958,0.042478822,0.3
23.607224,5160,20432,f72465088b4c4276p,0.38559175,0.9066784,0.024867034,0.3
31.061558,16172,23504,f72465088b4c4276p,0.38250506,0.9277983,0.01985667,0.3
35.839104,10932,22902,f72465088b4c4276p,0.38179666,0.93064815,0.0155056,0.3
22.274534,4412,2636,f72465088b4c4276p,0.381171,0.84048235,0.21400094,0.3
28.221863,12320,18940,f72465088b4c4276p,0.37891707,0.89436436,0.022680126,0.3
30.980206,10934,22922,f72465088b4c4276p,0.37735823,0.9234102,0.016025456,0.3
68.49208,14870,20948,f72465088b4c4276p,0.3765512,0.89906514,0.029943468,0.3
34.362007,14990,5314,f72465088b4c4276p,0.3763338,0.057853516,0.050222274,0.3
21.583899,7660,13466,f72465088b4c4276p,0.37492615,0.93991476,0.23481283,0.3
23.520271,4330,20048,f72465088b4c4276p,0.37285975,0.8693775,0.14025134,0.3
152.06326,10518,8162,f72465088b4c4276p,0.371538,0.7292898,0.044627942,0.3
23.922422,9354,3034,f72465088b4c4276p,0.37079862,0.9601672,0.011115513,0.3
29.580402,13530,4290,f72465088b4c4276p,0.37072498,0.48489174,0.06926923,0.3
28.841545,15808,22060,f72465088b4c4276p,0.36952883,0.852768,0.031471558,0.3
33.229446,20014,8308,f72465088b4c4276p,0.3692859,0.8765185,0.023978403,0.3
23.621838,7394,22542,f72465088b4c4276p,0.36790523,0.9461399,0.010346625,0.3
25.849392,8624,14308,f72465088b4c4276p,0.3675319,0.9475482,0.041876074,0.3
25.563023,6440,3446,f72465088b4c4276p,0.36714992,0.9208694,0.016942585,0.3
61.637913,17620,25976,f72465088b4c4276p,0.3665058,0.88443017,0.037374653,0.3
19.695404,16810,14606,f72465088b4c4276p,0.3661647,0.91719127,0.8359622,0.3
23.613953,9352,14904,f72465088b4c4276p,0.36520147,0.7804998,0.09646496,0.3
28.436825,13836,3004,f72465088b4c4276p,0.36393896,0.6297208,0.046520222,0.3
47.01565,12432,4370,f72465088b4c4276p,0.3597832,0.18247585,0.044600252,0.3
20.229599,10404,14674,f72465088b4c4276p,0.3593918,0.91689116,0.35556918,0.3
27.039139,12464,24504,f72465088b4c4276p,0.35749716,0.9336818,0.014534749,0.3
54.555836,12428,4374,f72465088b4c4276p,0.35407722,0.30077007,0.0476768,0.3
25.951063,7768,9372,f72465088b4c4276p,0.35392335,0.5332742,0.22163704,0.3
21.729073,10612,22336,f72465088b4c4276p,0.3522557,0.9324322,0.18830742,0.3
27.272686,11962,19132,f72465088b4c4276p,0.35166174,0.7981867,0.023905147,0.3
81.04972,6258,6098,f72465088b4c4276p,0.35126412,0.7656537,0.06799358,0.3
18.928385,8602,16234,f72465088b4c4276p,0.3484443,0.14075872,0.046239365,0.3
31.77256,6862,13236,f72465088b4c4276p,0.34824845,0.7073332,0.033506937,0.3
26.974527,14856,20932,f72465088b4c4276p,0.3478973,0.95176196,0.021292359,0.3
24.514101,10840,18242,f72465088b4c4276p,0.3464952,0.88343066,0.17029327,0.3
24.268396,9114,2618,f72465088b4c4276p,0.34612823,0.9244257,0.013487469,0.3
24.938961,15254,19770,f72465088b4c4276p,0.34447974,0.5686596,0.28526598,0.3
27.92799,5788,21512,f72465088b4c4276p,0.34147203,0.9515548,0.01291169,0.3
30.296062,16772,14448,f72465088b4c4276p,0.33892563,0.8617885,0.38246068,0.3
78.4401,10418,17618,f72465088b4c4276p,0.33782148,0.6690879,0.045509912,0.3
28.42862,4788,2642,f72465088b4c4276p,0.3358023,0.94862336,0.0136014,0.3
22.713627,5050,13002,f72465088b4c4276p,0.3356978,0.94678634,0.0075385813,0.3
89.609665,6038,5794,f72465088b4c4276p,0.33515978,0.796594,0.047232665,0.3
25.542765,12694,24348,f72465088b4c4276p,0.3337283,0.9504443,0.00699695,0.3
21.180054,8638,13268,f72465088b4c4276p,0.33372605,0.9006204,0.2518611,0.3
18.776018,8600,16238,f72465088b4c4276p,0.3323265,0.11435846,0.049424656,0.3
22.899263,15738,22108,f72465088b4c4276p,0.33039898,0.9272257,0.026941637,0.3
24.700346,8498,14086,f72465088b4c4276p,0.3284941,0.83522284,0.107348986,0.3
26.337189,14932,26152,f72465088b4c4276p,0.32683307,0.95246875,0.011539386,0.3
30.889568,11598,3500,f72465088b4c4276p,0.32660776,0.34465158,0.10414668,0.3
25.374384,4374,2834,f72465088b4c4276p,0.32650524,0.89928913,0.019201182,0.3
38.318485,16838,22970,f72465088b4c4276p,0.3261814,0.9096009,0.021828687,0.3
20.311172,17406,10756,f72465088b4c4276p,0.3243161,0.9437961,0.7111682,0.3
27.314384,7186,21208,f72465088b4c4276p,0.32353878,0.9483176,0.0077355495,0.3
22.310993,15270,22026,f72465088b4c4276p,0.32288927,0.95112973,0.02099172,0.3
29.626677,9638,21754,f72465088b4c4276p,0.32248667,0.937636,0.016046952,0.3
17.362738,8586,16198,f72465088b4c4276p,0.32245612,0.36714497,0.038400106,0.3
22.89183,16092,28278,f72465088b4c4276p,0.3218615,0.9414195,0.10747816,0.3
35.41413,8286,18536,f72465088b4c4276p,0.3204213,0.6186909,0.040305316,0.3
84.17781,3984,20050,f72465088b4c4276p,0.32020268,0.8680769,0.036947448,0.3
29.479467,7144,21212,f72465088b4c4276p,0.31872025,0.9385615,0.011340867,0.3
54.117386,5074,9106,f72465088b4c4276p,0.3183913,0.81960475,0.105746426,0.3
23.208443,7266,20806,f72465088b4c4276p,0.31652626,0.92461264,0.011342153,0.3
25.057644,4262,20310,f72465088b4c4276p,0.31600463,0.9273676,0.010510114,0.3
29.504345,6518,13216,f72465088b4c4276p,0.31543678,0.58087933,0.034540307,0.3
93.991585,3694,19390,f72465088b4c4276p,0.3142228,0.895849,0.023622572,0.3
24.227942,12658,23820,f72465088b4c4276p,0.31306565,0.9550913,0.008750342,0.3
18.09186,8596,16232,f72465088b4c4276p,0.31300354,0.16481759,0.045127764,0.3
47.531876,12992,23324,f72465088b4c4276p,0.31276342,0.8301075,0.027010743,0.3
21.620941,6406,9068,f72465088b4c4276p,0.30967546,0.8591378,0.51378554,0.3
20.491095,9372,2950,f72465088b4c4276p,0.30883846,0.9601416,0.010822213,0.3
22.328468,15658,3452,f72465088b4c4276p,0.3067397,0.7835651,0.46036473,0.3
26.83174,6024,6030,f72465088b4c4276p,0.30631706,0.5553362,0.1985392,0.3
29.290531,9582,21830,f72465088b4c4276p,0.30429134,0.9363204,0.019496555,0.3
36.939873,7078,16680,f72465088b4c4276p,0.3035527,0.9481907,0.009914773,0.3
17.990685,8568,16190,f72465088b4c4276p,0.30297142,0.4718731,0.03172756,0.3
30.89561,18640,6146,f72465088b4c4276p,0.30117497,0.93546027,0.08711021,0.3
23.04284,9274,15074,f72465088b4c4276p,0.3009434,0.94031954,0.008712335,0.3
